Listing Directory...
55.csv	607
0.csv	76028
1.csv	7863
2.csv	12292
3.csv	26924
4.csv	2277
5.csv	7997
6.csv	630
7.csv	6267
8.csv	11603
9.csv	7619
10.csv	89832
11.csv	15704
12.csv	42638
13.csv	27938
14.csv	17017
15.csv	13455
16.csv	33549
17.csv	53871
18.csv	145191
19.csv	20244
20.csv	27912
21.csv	132800
22.csv	36128
23.csv	1759
24.csv	7335
25.csv	35149
26.csv	89738
27.csv	7226
28.csv	13579
29.csv	339101
30.csv	211244
31.csv	1410
32.csv	256
Input file name...
18.csv
CG5,316,1999,2120,15.135186,102.525690,16651.06,0.000000,0.000000,0.00,15574.54,15.15,5.49,104.21,15582.53,2.80,16.37,104.06,2.44,13.61
CG5,317,1999,2120,15.134968,102.525220,16666.46,0.000000,0.000000,0.00,15588.72,15.14,5.59,103.94,15597.48,2.76,16.32,103.78,2.44,13.59
CG5,318,1999,2120,15.134832,102.524720,16677.73,0.000000,0.000000,0.00,15603.64,15.11,5.53,103.66,15609.78,2.72,16.28,103.54,2.38,13.53
CG5,319,2000,2120,15.134648,102.524260,16687.64,0.000000,0.000000,0.00,15614.25,15.08,5.54,103.46,15619.67,2.69,16.31,103.36,2.31,13.53
CG5,320,2000,2120,15.134427,102.523800,16700.94,0.000000,0.000000,0.00,15624.73,15.06,5.46,103.26,15627.50,2.66,16.27,103.21,2.31,13.61
CG5,321,2000,2120,15.134293,102.523310,16711.74,0.000000,0.000000,0.00,15632.58,15.04,5.49,103.11,15637.90,2.61,16.32,103.01,2.25,13.53
CG5,322,2000,2120,15.134129,102.522830,16722.15,0.000000,0.000000,0.00,15640.43,15.02,5.51,102.96,15643.13,2.58,16.34,102.91,2.25,13.55
CG5,323,2000,2120,15.133914,102.522380,16735.21,0.000000,0.000000,0.00,15652.86,14.98,5.42,102.73,15656.11,2.51,16.39,102.67,2.19,13.55
CG5,324,2000,2120,15.133799,102.521870,16747.47,0.000000,0.000000,0.00,15663.80,14.95,5.54,102.52,15668.83,2.46,16.45,102.43,2.13,13.61
CG5,325,2000,2120,15.133699,102.521410,16759.84,0.000000,0.000000,0.00,15673.64,14.92,5.57,102.34,15679.18,2.42,16.52,102.24,2.06,13.50
CG5,326,2000,2120,15.133503,102.520920,16770.88,0.000000,0.000000,0.00,15686.86,14.89,5.64,102.09,15692.43,2.39,16.56,101.99,2.00,13.55
CG5,327,2000,2120,15.133365,102.520420,16781.56,0.000000,0.000000,0.00,15698.10,14.85,5.58,101.88,15703.46,2.36,16.63,101.78,2.00,13.63
CG5,328,2000,2120,15.133303,102.519970,16793.72,0.000000,0.000000,0.00,15709.95,14.82,5.53,101.66,15713.90,2.33,16.56,101.59,2.00,13.53
CG5,329,2000,2120,15.133180,102.519490,16802.08,0.000000,0.000000,0.00,15718.00,14.79,5.55,101.51,15722.86,2.28,16.56,101.42,1.94,13.57
CG5,330,1999,2120,15.133051,102.518970,16814.80,0.000000,0.000000,0.00,15730.80,14.77,5.53,101.27,15736.49,2.27,16.56,101.17,1.94,13.53
CG5,331,1999,2120,15.132968,102.518540,16827.85,0.000000,0.000000,0.00,15742.23,14.73,5.49,101.08,15746.78,2.22,16.57,100.97,1.88,13.55
CG5,332,2778,2120,15.132857,102.518080,16839.93,0.000000,0.000000,0.00,15752.17,14.71,5.57,100.87,15759.68,2.18,16.50,100.73,1.81,13.46
CG5,333,1221,2120,15.132755,102.517560,16852.53,0.000000,0.000000,0.00,15767.39,14.71,5.57,100.59,15948.14,-18.20,17.21,97.29,1.81,13.55
CG5,334,2778,2120,15.132668,102.517110,16869.41,0.000000,0.000000,0.00,15779.79,14.64,5.60,100.36,15786.39,2.13,16.46,100.24,1.75,13.57
CG5,335,1221,2120,15.132514,102.516650,16882.39,0.000000,0.000000,0.00,15796.87,14.64,5.56,100.05,15961.18,-17.36,17.19,97.06,1.75,13.57
CG5,336,2000,2120,15.132401,102.516120,16897.80,0.000000,0.000000,0.00,15810.44,14.59,5.55,99.80,15815.17,2.03,16.41,99.71,1.69,13.57
CG5,337,2000,2120,15.132341,102.515670,16914.13,0.000000,0.000000,0.00,15826.49,14.57,5.61,99.50,15829.83,1.99,16.48,99.44,1.63,13.57
CG5,338,2000,2120,15.132219,102.515180,16926.47,0.000000,0.000000,0.00,15839.75,14.53,5.57,99.26,15843.49,1.97,16.51,99.19,1.56,13.55
CG5,339,2000,2120,15.132108,102.514640,16937.31,0.000000,0.000000,0.00,15849.57,14.50,5.35,99.08,15850.90,1.94,16.55,99.06,1.56,13.61
CG5,340,2000,2120,15.132040,102.514190,16947.25,0.000000,0.000000,0.00,15856.96,14.48,5.52,98.95,15861.12,1.89,16.47,98.87,1.56,13.55
CG5,341,2000,2120,15.131924,102.513740,16958.31,0.000000,0.000000,0.00,15867.50,14.43,5.55,98.75,15871.63,1.86,16.47,98.68,1.50,13.59
CG5,342,2000,2120,15.131750,102.513240,16972.49,0.000000,0.000000,0.00,15877.16,14.42,5.56,98.58,15884.93,1.82,16.41,98.44,1.50,13.61
CG5,343,2000,2120,15.131598,102.512810,16985.67,0.000000,0.000000,0.00,15891.32,14.38,5.49,98.32,15895.56,1.78,16.45,98.24,1.44,13.55
CG5,344,2000,2120,15.131473,102.512370,16997.22,0.000000,0.000000,0.00,15902.75,14.36,5.60,98.11,15905.93,1.70,16.54,98.05,1.38,13.63
CG5,345,2000,2120,15.131306,102.511860,17012.87,0.000000,0.000000,0.00,15915.35,14.36,5.63,97.88,15919.39,1.67,16.56,97.81,1.31,13.55
CG5,346,1999,2120,15.131126,102.511410,17023.90,0.000000,0.000000,0.00,15926.01,14.31,5.64,97.69,15929.96,1.60,16.53,97.62,1.25,13.55
CG5,347,2712,2120,15.130956,102.510950,17034.29,0.000000,0.000000,0.00,15937.91,14.30,5.76,97.48,15940.08,1.56,16.58,97.44,1.19,13.59
CG5,348,1287,2120,15.130770,102.510440,17047.82,0.000000,0.000000,0.00,15941.21,14.29,5.72,97.42,16170.77,-24.06,17.53,93.35,1.13,13.57
CG5,349,1999,2120,15.130584,102.509960,17055.34,0.000000,0.000000,0.00,15958.31,14.24,5.70,97.11,15964.77,1.46,16.60,96.99,1.13,13.59
CG5,350,1999,2120,15.130442,102.509540,17065.87,0.000000,0.000000,0.00,15967.67,14.21,5.71,96.94,15974.43,1.40,16.59,96.82,1.06,13.59
CG5,351,2000,2120,15.130290,102.509110,17074.65,0.000000,0.000000,0.00,15975.22,14.19,5.60,96.81,15982.15,1.36,16.60,96.68,1.06,13.53
CG5,352,2000,2120,15.130133,102.508680,17084.72,0.000000,0.000000,0.00,15986.88,14.15,5.63,96.60,15991.86,1.31,16.66,96.51,1.00,13.57
CG5,353,2000,2120,15.129974,102.508220,17096.85,0.000000,0.000000,0.00,15997.67,14.13,5.69,96.40,16001.83,1.23,16.72,96.33,0.94,13.57
CG5,354,2000,2120,15.129783,102.507710,17106.59,0.000000,0.000000,0.00,16006.88,14.12,5.76,96.24,16010.00,1.19,16.79,96.18,0.88,13.61
CG5,355,2000,2120,15.129561,102.507200,17116.08,0.000000,0.000000,0.00,16015.65,14.08,5.82,96.08,16019.84,1.12,16.87,96.01,0.81,13.53
CG5,356,2000,2120,15.129372,102.506710,17126.93,0.000000,0.000000,0.00,16025.96,14.07,5.86,95.90,16025.54,1.10,16.88,95.91,0.75,13.53
CG5,357,2000,2120,15.129197,102.506170,17136.83,0.000000,0.000000,0.00,16033.17,14.05,5.73,95.77,16038.33,1.06,16.96,95.68,0.75,13.59
CG5,358,2000,2120,15.129034,102.505630,17145.90,0.000000,0.000000,0.00,16041.97,14.01,5.67,95.61,16044.07,1.04,17.06,95.58,0.69,13.61
CG5,359,2000,2120,15.128886,102.505070,17155.95,0.000000,0.000000,0.00,16048.88,13.99,5.73,95.49,16054.27,1.01,16.97,95.40,0.69,13.61
CG5,360,2697,2120,15.128741,102.504520,17166.14,0.000000,0.000000,0.00,16058.53,13.94,5.65,95.32,16064.60,0.98,16.92,95.21,0.63,13.59
CG5,361,1302,2120,15.128603,102.503950,17177.30,0.000000,0.000000,0.00,16068.59,13.98,5.58,95.14,16071.32,0.99,16.98,95.09,0.63,13.57
CG5,362,2712,2120,15.128480,102.503380,17188.41,0.000000,0.000000,0.00,16075.36,13.88,5.59,95.02,16080.96,0.89,17.03,94.92,0.56,13.53
CG5,363,1287,2120,15.128338,102.502830,17198.48,0.000000,0.000000,0.00,16085.84,13.92,5.45,94.84,16090.13,0.90,16.92,94.76,0.56,13.55
CG5,364,2000,2120,15.128166,102.502300,17208.61,0.000000,0.000000,0.00,16096.97,13.85,5.38,94.64,16098.37,0.81,16.85,94.62,0.50,13.59
CG5,365,1999,2120,15.128019,102.501780,17219.38,0.000000,0.000000,0.00,16106.11,13.82,5.39,94.48,16108.55,0.76,16.92,94.44,0.44,13.59
CG5,366,1999,2120,15.127904,102.501250,17229.48,0.000000,0.000000,0.00,16116.12,13.81,5.43,94.30,16118.83,0.73,17.03,94.26,0.44,13.57
CG5,367,2000,2120,15.127823,102.500720,17237.09,0.000000,0.000000,0.00,16122.80,13.78,5.56,94.19,16126.63,0.71,17.21,94.12,0.38,13.59
CG5,368,2000,2120,15.127774,102.500210,17246.43,0.000000,0.000000,0.00,16133.06,13.75,5.69,94.01,16135.48,0.69,17.27,93.96,0.38,13.59
CG5,369,2000,2120,15.127694,102.499680,17259.15,0.000000,0.000000,0.00,16146.07,13.72,5.74,93.78,16149.56,0.64,17.37,93.72,0.38,13.57
CG5,370,2000,2120,15.127620,102.499170,17273.25,0.000000,0.000000,0.00,16159.63,13.69,5.81,93.54,16162.36,0.63,17.38,93.49,0.31,13.57
CG5,371,2000,2120,15.127562,102.498700,17287.18,0.000000,0.000000,0.00,16170.89,13.66,5.86,93.35,16172.59,0.58,17.45,93.32,0.25,13.61
CG5,372,2000,2120,15.127481,102.498230,17296.72,0.000000,0.000000,0.00,16175.25,13.64,5.78,93.27,16180.15,0.58,17.37,93.18,0.25,13.61
CG5,373,2000,2120,15.127379,102.497760,17305.70,0.000000,0.000000,0.00,16185.91,13.62,5.77,93.08,16188.68,0.53,17.41,93.04,0.19,13.53
CG5,374,2000,2120,15.127322,102.497280,17316.20,0.000000,0.000000,0.00,16195.06,13.61,5.80,92.93,16198.33,0.53,17.32,92.87,0.13,13.57
CG5,375,2000,2120,15.127285,102.496760,17328.01,0.000000,0.000000,0.00,16205.98,13.58,5.70,92.74,16209.59,0.50,17.27,92.67,0.13,13.61
CG5,376,2000,2120,15.127259,102.496290,17338.38,0.000000,0.000000,0.00,16214.17,13.55,5.68,92.59,16218.58,0.47,17.25,92.52,0.13,13.57
CG5,377,2712,2120,15.127262,102.495830,17349.43,0.000000,0.000000,0.00,16223.13,13.52,5.71,92.44,16228.56,0.44,17.27,92.35,0.06,13.57
CG5,378,1287,2120,15.127278,102.495360,17362.21,0.000000,0.000000,0.00,16235.80,13.54,5.72,92.22,16237.85,-12.36,17.78,90.38,0.06,13.57
CG5,379,2712,2120,15.127316,102.494890,17374.79,0.000000,0.000000,0.00,16245.05,13.46,5.47,92.06,16248.34,0.35,17.17,92.00,-0.06,13.59
CG5,380,1287,2120,15.127377,102.494400,17385.66,0.000000,0.000000,0.00,16255.99,13.47,5.31,91.87,16259.13,0.34,17.20,91.82,-0.06,13.59
CG5,381,1998,2120,15.127437,102.493910,17397.90,0.000000,0.000000,0.00,16264.41,13.41,5.17,91.73,16270.37,0.25,17.07,91.63,-0.13,13.55
CG5,382,1999,2120,15.127519,102.493430,17408.67,0.000000,0.000000,0.00,16276.79,13.39,5.21,91.52,16277.36,0.24,17.11,91.51,-0.13,13.59
CG5,383,2000,2120,15.127595,102.492990,17417.12,0.000000,0.000000,0.00,16282.65,13.36,5.23,91.42,16285.42,0.17,17.09,91.37,-0.19,13.61
CG5,384,2000,2120,15.127635,102.492540,17425.38,0.000000,0.000000,0.00,16290.97,13.34,5.43,91.27,16290.31,0.12,17.11,91.28,-0.19,13.55
CG5,385,2000,2120,15.127674,102.492070,17433.73,0.000000,0.000000,0.00,16297.13,13.32,5.53,91.17,16302.55,0.08,17.27,91.08,-0.25,13.55
CG5,386,2000,2120,15.127688,102.491570,17439.62,0.000000,0.000000,0.00,16302.02,13.30,5.73,91.08,16306.14,0.05,17.37,91.01,-0.25,13.50
CG5,387,2000,2120,15.127696,102.491090,17446.42,0.000000,0.000000,0.00,16307.41,13.29,5.75,90.99,16312.96,0.00,17.48,90.90,-0.31,13.57
CG5,388,2000,2120,15.127731,102.490620,17455.93,0.000000,0.000000,0.00,16318.16,13.27,5.86,90.81,16321.14,0.00,17.57,90.76,-0.31,13.55
CG5,389,2000,2120,15.127795,102.490140,17463.06,0.000000,0.000000,0.00,16324.27,13.24,5.89,90.70,16327.00,-0.04,17.67,90.66,-0.38,13.57
CG5,390,2000,2120,15.127887,102.489670,17470.33,0.000000,0.000000,0.00,16332.89,13.21,5.83,90.56,16335.62,-0.07,17.72,90.51,-0.44,13.59
CG5,391,2000,2120,15.127960,102.489230,17480.39,0.000000,0.000000,0.00,16342.47,13.19,5.93,90.40,16346.28,-0.08,17.74,90.33,-0.44,13.57
CG5,392,2000,2120,15.128000,102.488780,17489.52,0.000000,0.000000,0.00,16351.71,13.16,5.75,90.24,16351.79,-0.13,17.65,90.24,-0.44,13.55
CG5,393,2000,2120,15.128008,102.488350,17495.56,0.000000,0.000000,0.00,16354.27,13.14,5.63,90.20,16356.13,-0.15,17.55,90.16,-0.50,13.53
CG5,394,1999,2120,15.127998,102.487920,17502.50,0.000000,0.000000,0.00,16360.85,13.11,5.78,90.08,16365.58,-0.18,17.58,90.00,-0.50,13.59
CG5,395,1999,2120,15.128021,102.487480,17511.86,0.000000,0.000000,0.00,16370.29,13.07,5.74,89.92,16373.21,-0.22,17.51,89.87,-0.56,13.59
CG5,396,1999,2120,15.128072,102.487040,17519.41,0.000000,0.000000,0.00,16371.96,13.05,5.64,89.90,16379.59,-0.26,17.55,89.77,-0.56,13.55
CG5,397,1998,2120,15.128147,102.486620,17525.05,0.000000,0.000000,0.00,16380.44,13.03,5.74,89.75,16384.78,-0.26,17.62,89.68,-0.63,13.59
CG5,398,1998,2120,15.128206,102.486210,17532.44,0.000000,0.000000,0.00,16387.73,13.02,5.74,89.63,16390.64,-0.31,17.64,89.58,-0.63,13.55
CG5,399,2000,2120,15.128243,102.485780,17540.79,0.000000,0.000000,0.00,16391.88,12.99,5.75,89.56,16398.27,-0.32,17.69,89.45,-0.69,13.55
CG5,400,2000,2120,15.128260,102.485410,17546.48,0.000000,0.000000,0.00,16398.35,12.96,5.73,89.45,16402.34,-0.36,17.84,89.38,-0.69,13.59
CG5,401,2000,2120,15.128282,102.485050,17553.61,0.000000,0.000000,0.00,16403.99,12.93,5.73,89.36,16408.69,-0.39,17.84,89.28,-0.75,13.59
CG5,402,2000,2120,15.128320,102.484670,17561.38,0.000000,0.000000,0.00,16412.74,12.92,5.98,89.21,16415.73,-0.42,17.84,89.16,-0.75,13.53
CG5,403,2000,2120,15.128365,102.484330,17566.45,0.000000,0.000000,0.00,16416.03,12.90,5.96,89.15,16419.64,-0.43,17.84,89.09,-0.81,13.55
CG5,404,2000,2120,15.128418,102.483980,17572.29,0.000000,0.000000,0.00,16421.92,12.87,5.92,89.06,16424.36,-0.45,17.86,89.01,-0.81,13.59
CG5,405,2000,2120,15.128466,102.483610,17578.97,0.000000,0.000000,0.00,16428.49,12.84,5.95,88.95,16429.12,-0.48,17.81,88.93,-0.81,13.57
CG5,406,2713,2120,15.128499,102.483240,17584.86,0.000000,0.000000,0.00,16433.02,12.82,5.94,88.87,16433.77,-0.52,17.76,88.86,-0.88,13.55
CG5,407,1287,2120,15.128527,102.482880,17589.94,0.000000,0.000000,0.00,16437.92,12.83,5.86,88.79,16536.54,-12.76,18.25,87.15,-0.88,13.61
CG5,408,2000,2120,15.128549,102.482540,17593.31,0.000000,0.000000,0.00,16440.39,12.77,5.81,88.75,16441.49,-0.55,17.80,88.73,-0.94,13.57
CG5,409,2000,2120,15.128578,102.482190,17600.36,0.000000,0.000000,0.00,16449.64,12.76,6.00,88.59,16449.26,-0.57,17.93,88.60,-0.94,13.55
CG5,410,1999,2120,15.128642,102.481810,17609.40,0.000000,0.000000,0.00,16455.26,12.73,5.93,88.50,16456.05,-0.61,17.89,88.48,-1.00,13.59
CG5,411,1999,2120,15.128716,102.481450,17619.52,0.000000,0.000000,0.00,16460.95,12.70,5.90,88.40,16461.86,-0.64,17.95,88.39,-1.00,13.61
CG5,412,1999,2120,15.128796,102.481080,17625.42,0.000000,0.000000,0.00,16464.81,12.69,6.02,88.34,16468.27,-0.66,18.00,88.28,-1.06,13.59
CG5,413,1998,2120,15.128879,102.480710,17632.68,0.000000,0.000000,0.00,16472.80,12.66,5.97,88.21,16476.58,-0.70,17.96,88.14,-1.06,13.57
CG5,414,1998,2120,15.128911,102.480370,17642.33,0.000000,0.000000,0.00,16481.79,12.64,5.83,88.06,16485.12,-0.74,17.91,88.00,-1.13,13.57
CG5,415,2000,2120,15.128898,102.480050,17651.76,0.000000,0.000000,0.00,16489.36,12.62,5.87,87.92,16491.88,-0.79,17.84,87.89,-1.13,13.61
CG5,416,2000,2120,15.128916,102.479680,17659.86,0.000000,0.000000,0.00,16496.42,12.60,5.87,87.81,16498.53,-0.82,17.92,87.78,-1.19,13.61
CG5,417,2000,2120,15.128890,102.479310,17667.23,0.000000,0.000000,0.00,16502.66,12.57,5.87,87.71,16505.25,-0.87,17.92,87.67,-1.19,13.57
CG5,418,2000,2120,15.128815,102.478970,17675.01,0.000000,0.000000,0.00,16510.12,12.57,5.85,87.59,16514.12,-0.92,18.05,87.52,-1.25,13.57
CG5,419,2697,2120,15.128827,102.478650,17681.81,0.000000,0.000000,0.00,16516.70,12.55,5.98,87.48,16515.22,-0.94,18.02,87.50,-1.31,13.59
CG5,420,1303,2120,15.128856,102.478330,17687.03,0.000000,0.000000,0.00,16519.42,12.58,5.98,87.43,16522.32,-0.95,18.14,87.38,-1.31,13.59
CG5,421,2000,2120,15.128841,102.478010,17692.36,0.000000,0.000000,0.00,16524.15,12.50,5.97,87.35,16524.95,-1.04,18.28,87.34,-1.38,13.59
CG5,422,2000,2120,15.128877,102.477680,17697.48,0.000000,0.000000,0.00,16530.55,12.49,6.09,87.25,16533.25,-1.08,18.40,87.20,-1.38,13.55
CG5,423,2697,2120,15.128925,102.477350,17703.13,0.000000,0.000000,0.00,16537.39,12.47,6.17,87.14,16537.62,-1.10,18.50,87.13,-1.44,13.61
CG5,424,1302,2120,15.128956,102.477030,17709.85,0.000000,0.000000,0.00,16543.50,12.50,6.26,87.04,16544.03,-1.09,18.68,87.03,-1.44,13.63
CG5,425,2000,2120,15.129023,102.476680,17718.09,0.000000,0.000000,0.00,16551.25,12.44,6.28,86.91,16551.99,-1.18,18.81,86.90,-1.50,13.57
CG5,426,1999,2120,15.129069,102.476390,17725.74,0.000000,0.000000,0.00,16557.12,12.42,6.33,86.81,16558.55,-1.17,18.67,86.79,-1.50,13.59
CG5,427,1999,2120,15.129110,102.476100,17733.26,0.000000,0.000000,0.00,16563.08,12.38,6.30,86.71,16566.37,-1.21,18.75,86.66,-1.50,13.63
CG5,428,1999,2120,15.129188,102.475810,17740.15,0.000000,0.000000,0.00,16571.20,12.38,6.24,86.58,16574.97,-1.20,18.57,86.52,-1.50,13.59
CG5,429,1998,2120,15.129250,102.475560,17748.41,0.000000,0.000000,0.00,16578.05,12.35,6.09,86.47,16579.85,-1.24,18.65,86.44,-1.56,13.55
CG5,430,1999,2120,15.129306,102.475290,17756.38,0.000000,0.000000,0.00,16581.45,12.34,6.14,86.41,16585.22,-1.26,18.77,86.35,-1.56,13.55
CG5,431,2713,2120,15.129403,102.475010,17765.92,0.000000,0.000000,0.00,16592.16,12.31,6.25,86.24,16596.69,-1.29,18.49,86.16,-1.63,13.59
CG5,432,1287,2120,15.129478,102.474760,17776.57,0.000000,0.000000,0.00,16600.52,12.32,6.03,86.10,16602.08,-1.25,18.55,86.08,-1.63,13.65
CG5,433,2697,2120,15.129563,102.474540,17787.86,0.000000,0.000000,0.00,16610.47,12.27,5.95,85.94,16613.84,-1.35,18.51,85.88,-1.69,13.61
CG5,434,1302,2120,15.129679,102.474300,17797.92,0.000000,0.000000,0.00,16619.14,12.29,5.89,85.80,16622.14,-1.33,18.50,85.75,-1.69,13.63
CG5,435,2000,2120,15.129760,102.474090,17807.12,0.000000,0.000000,0.00,16627.35,12.22,6.15,85.66,16629.50,-1.39,18.59,85.63,-1.69,13.59
CG5,436,2000,2120,15.129847,102.473890,17817.59,0.000000,0.000000,0.00,16636.42,12.21,6.17,85.52,16637.03,-1.42,18.58,85.51,-1.69,13.55
CG5,437,2000,2120,15.129957,102.473680,17830.83,0.000000,0.000000,0.00,16647.93,12.19,6.03,85.33,16649.76,-1.45,18.60,85.30,-1.75,13.59
CG5,438,2000,2120,15.130061,102.473480,17844.22,0.000000,0.000000,0.00,16656.43,12.17,5.92,85.19,16660.76,-1.46,18.61,85.12,-1.81,13.59
CG5,439,2000,2120,15.130181,102.473300,17856.65,0.000000,0.000000,0.00,16669.14,12.15,5.99,84.99,16669.42,-1.49,18.55,84.98,-1.81,13.59
CG5,440,2000,2120,15.130321,102.473110,17868.09,0.000000,0.000000,0.00,16678.01,12.13,6.01,84.84,16682.78,-1.51,18.72,84.77,-1.81,13.65
CG5,441,2000,2120,15.130437,102.472950,17879.79,0.000000,0.000000,0.00,16690.83,12.11,6.01,84.64,16692.41,-1.52,18.66,84.61,-1.81,13.63
CG5,442,1999,2120,15.130550,102.472820,17892.18,0.000000,0.000000,0.00,16699.51,12.10,6.13,84.50,16700.64,-1.54,18.70,84.46,-1.88,13.61
CG5,443,1999,2120,15.130683,102.472640,17905.85,0.000000,0.000000,0.00,16712.37,12.08,6.11,84.29,16712.88,-1.55,18.71,84.28,-1.88,13.59
CG5,444,1999,2120,15.130815,102.472500,17920.16,0.000000,0.000000,0.00,16726.03,12.05,5.98,84.07,16726.39,-1.57,18.72,84.07,-1.88,13.57
CG5,445,1998,2120,15.130951,102.472400,17933.57,0.000000,0.000000,0.00,16735.82,12.03,5.94,83.92,16735.63,-1.60,18.65,83.92,-1.94,13.65
CG5,446,1999,2120,15.131082,102.472270,17943.79,0.000000,0.000000,0.00,16740.64,12.01,5.83,83.84,16744.16,-1.61,18.62,83.78,-1.94,13.57
CG5,447,2000,2120,15.131187,102.472170,17951.93,0.000000,0.000000,0.00,16749.74,11.99,5.79,83.69,16751.63,-1.64,18.59,83.66,-1.94,13.63
CG5,448,2697,2120,15.131280,102.472060,17961.80,0.000000,0.000000,0.00,16760.20,11.98,5.79,83.53,16759.28,-1.67,18.51,83.54,-2.00,13.59
CG5,449,1302,2120,15.131393,102.471920,17974.07,0.000000,0.000000,0.00,16771.08,12.02,5.78,83.35,16774.04,-1.63,18.49,83.31,-2.00,13.59
CG5,450,2000,2120,15.131501,102.471750,17988.80,0.000000,0.000000,0.00,16782.05,11.95,5.95,83.18,16785.13,-1.73,18.48,83.13,-2.00,13.57
CG5,451,2000,2120,15.131577,102.471560,18003.40,0.000000,0.000000,0.00,16795.57,11.93,5.78,82.97,16795.59,-1.76,18.54,82.97,-2.06,13.57
CG5,452,2000,2120,15.131653,102.471340,18020.95,0.000000,0.000000,0.00,16812.64,11.91,5.75,82.70,16814.54,-1.80,18.48,82.67,-2.06,13.61
CG5,453,2000,2120,15.131695,102.471180,18040.98,0.000000,0.000000,0.00,16827.03,11.90,5.76,82.47,16830.80,-1.80,18.49,82.41,-2.06,13.55
CG5,454,2000,2120,15.131714,102.471020,18063.04,0.000000,0.000000,0.00,16846.50,11.88,5.64,82.16,16847.94,-1.87,18.48,82.14,-2.13,13.61
CG5,455,2000,2120,15.131669,102.470880,18081.29,0.000000,0.000000,0.00,16859.31,11.87,5.68,81.96,16857.97,-1.89,18.46,81.98,-2.19,13.55
CG5,456,2000,2120,15.131589,102.470820,18094.84,0.000000,0.000000,0.00,16871.00,11.86,5.76,81.78,16870.58,-1.92,18.46,81.78,-2.19,13.57
CG5,457,2000,2120,15.131551,102.470730,18109.08,0.000000,0.000000,0.00,16883.44,11.85,5.69,81.58,16883.03,-1.97,18.47,81.59,-2.19,13.55
CG5,458,1999,2120,15.131480,102.470600,18124.94,0.000000,0.000000,0.00,16895.49,11.83,5.78,81.40,16894.58,-2.00,18.43,81.41,-2.25,13.57
CG5,459,1999,2120,15.131389,102.470530,18141.06,0.000000,0.000000,0.00,16910.62,11.80,5.84,81.16,16909.50,-2.03,18.49,81.18,-2.31,13.61
CG5,460,1999,2120,15.131309,102.470410,18156.14,0.000000,0.000000,0.00,16921.22,11.79,6.04,81.00,16922.74,-2.05,18.65,80.97,-2.31,13.57
CG5,461,1998,2120,15.131214,102.470230,18169.55,0.000000,0.000000,0.00,16930.98,11.79,6.11,80.84,16933.11,-2.08,18.68,80.81,-2.38,13.57
CG5,462,1998,2120,15.131109,102.470130,18180.38,0.000000,0.000000,0.00,16942.98,11.77,6.09,80.66,16942.46,-2.11,18.73,80.67,-2.38,13.63
CG5,463,2000,2120,15.131024,102.470040,18190.37,0.000000,0.000000,0.00,16951.04,11.74,6.02,80.53,16951.07,-2.12,18.71,80.53,-2.38,13.57
CG5,464,2711,2120,15.130941,102.469870,18200.85,0.000000,0.000000,0.00,16960.48,11.72,5.98,80.39,16959.58,-2.14,18.76,80.40,-2.44,13.61
CG5,465,1288,2120,15.130862,102.469750,18210.22,0.000000,0.000000,0.00,16966.34,11.73,6.03,80.30,16966.96,-2.10,18.72,80.29,-2.44,13.61
CG5,466,2697,2120,15.130776,102.469640,18220.75,0.000000,0.000000,0.00,16978.48,11.68,6.02,80.11,16978.08,-2.17,18.70,80.12,-2.44,13.63
CG5,467,1303,2120,15.130693,102.469480,18232.65,0.000000,0.000000,0.00,16987.60,11.71,5.96,79.97,16989.17,-7.84,18.76,79.95,-2.44,13.59
CG5,468,2000,2120,15.130614,102.469390,18245.00,0.000000,0.000000,0.00,16998.92,11.65,6.08,79.80,16998.76,-2.19,18.75,79.80,-2.44,13.57
CG5,469,2000,2120,15.130528,102.469260,18257.44,0.000000,0.000000,0.00,17010.52,11.63,6.03,79.62,17010.63,-2.20,18.81,79.62,-2.50,13.59
CG5,470,2000,2120,15.130455,102.469090,18268.27,0.000000,0.000000,0.00,17016.09,11.61,6.10,79.53,17019.37,-2.22,18.75,79.48,-2.50,13.59
CG5,471,2697,2120,15.130392,102.468980,18281.96,0.000000,0.000000,0.00,17029.34,11.59,6.07,79.33,17029.65,-2.23,18.69,79.33,-2.56,13.61
CG5,472,1999,2120,15.130323,102.468850,18296.32,0.000000,0.000000,0.00,17042.25,11.61,5.91,79.13,17042.94,-2.23,18.69,79.12,-2.56,13.59
CG5,473,1302,2120,15.130266,102.468660,18310.58,0.000000,0.000000,0.00,17054.82,11.60,6.04,78.94,17055.53,-2.25,18.71,78.93,-2.56,13.61
CG5,474,1999,2120,15.130237,102.468490,18326.30,0.000000,0.000000,0.00,17068.19,11.52,5.82,78.74,17068.61,-2.32,18.67,78.73,-2.56,13.63
CG5,475,1999,2120,15.130255,102.468320,18343.44,0.000000,0.000000,0.00,17082.71,11.50,5.95,78.52,17082.45,-2.34,18.71,78.54,-2.63,13.61
CG5,476,1999,2120,15.130290,102.468160,18360.46,0.000000,0.000000,0.00,17092.45,11.49,5.92,78.37,17095.83,-2.36,18.76,78.32,-2.63,13.57
CG5,477,1998,2120,15.130330,102.468090,18377.20,0.000000,0.000000,0.00,17107.75,11.47,5.94,78.14,17106.60,-2.39,18.74,78.16,-2.63,13.55
